square_feet,bedrooms,bathrooms,year_built,house_price
2349,4,2.5,2009,487400.0
1718,2,2.0,1986,353800.0
1510,5,3.5,2005,434500.0
2574,5,3.0,1983,511400.0
3402,5,4.0,1988,614200.0
2591,4,1.5,2013,500600.0
1696,5,3.5,2000,448100.0
3165,2,1.5,2003,508000.0
3039,2,4.0,2013,542900.0
3113,4,1.0,2021,553300.0
2603,5,3.5,2011,549800.0
2171,2,2.0,2008,421100.0
2698,3,4.0,1994,509800.0
1955,4,4.0,2013,474500.0
1751,3,3.0,1987,393100.0
3236,2,1.5,1997,509100.0
2352,3,3.5,1988,461700.0
2896,5,3.0,1986,546600.0
2665,5,1.5,2013,528000.0
2009,5,2.5,2001,465400.0
2917,3,3.5,1996,526200.0
2263,4,1.5,2002,456800.0
1592,5,3.5,1998,435700.0
2199,2,3.0,1989,419900.0
1667,4,1.0,1988,375700.0
2361,3,2.0,1992,444100.0
3443,3,4.0,2021,611300.0
2352,3,2.0,1988,439200.0
2567,3,1.5,1993,458200.0
1960,3,3.0,1994,421000.0
2566,5,3.5,1982,517100.0
3047,3,2.0,2005,525700.0
2483,5,3.5,1994,520800.0
2891,4,1.5,2002,519600.0
2069,5,2.0,1998,460900.0
3380,3,2.0,2010,564000.0
2823,5,2.5,2001,546800.0
2510,3,3.5,2008,497500.0
2131,4,2.5,2018,474600.0
3066,3,2.0,2005,527600.0
3490,4,3.5,2018,625500.0
3050,3,2.0,2020,541000.0
1953,2,3.0,1987,393300.0
3236,5,2.5,2001,588100.0
2354,4,2.5,2000,478900.0
1671,4,2.0,1986,389100.0
2403,2,2.5,2012,455800.0
1981,3,2.5,2018,439600.0
2683,2,3.5,1987,473800.0
1848,2,3.0,2015,410800.0
3460,4,3.5,1997,601500.0
3447,3,1.0,2010,555700.0
3229,3,3.5,1998,559400.0
1687,4,1.0,2008,397700.0
3021,5,2.0,2013,571100.0
2683,4,3.0,1988,507300.0
3055,4,3.5,1987,551000.0
2988,5,3.5,2018,595300.0
1761,5,2.0,1996,428100.0
2721,4,2.0,2020,528100.0
1799,2,2.5,1991,374400.0
1505,2,4.0,2019,395500.0
2628,5,3.0,2014,547800.0
2238,3,3.0,2007,461800.0
1707,3,1.5,1996,375200.0
1755,3,2.5,2001,400000.0
1837,2,4.0,2018,427700.0
2314,3,1.5,2016,455900.0
3410,2,2.0,2016,553000.0
2580,3,2.5,2007,488500.0
3124,2,2.5,1995,510900.0
2610,4,2.5,1997,501500.0
3480,3,1.5,1998,554500.0
2691,4,3.5,2002,529600.0
2727,2,2.0,1994,462700.0
3142,2,3.0,2004,529200.0
2466,2,1.0,1989,416600.0
3217,3,3.0,2002,554700.0
3035,5,3.0,1984,558500.0
1829,4,4.0,2007,455900.0
3212,4,3.0,2013,585200.0
1842,5,2.5,2014,461700.0
2583,2,1.0,2009,448300.0
2381,2,2.5,2004,445600.0
2599,4,1.0,1986,466900.0
2448,2,3.5,2000,463300.0
2183,2,1.5,1982,388800.0
1785,5,1.0,2007,426500.0
3151,4,4.0,2004,585100.0
1928,3,1.5,2008,409300.0
2452,5,1.0,2017,503200.0
2359,3,3.0,2006,472900.0
3093,5,3.5,1994,581800.0
2881,2,1.5,2005,481600.0
2547,2,4.0,2019,499700.0
1503,5,1.5,2020,418800.0
2357,4,3.0,2012,498700.0
1521,2,2.5,2005,360600.0
3336,4,1.0,1989,543600.0
2094,3,1.0,1989,399400.0
1617,2,2.5,2000,365200.0
2310,4,3.5,2006,495500.0
3043,5,1.5,1991,543800.0
3395,3,3.5,1989,567000.0
3257,3,3.5,2015,579200.0
2028,5,1.0,2010,453800.0
2794,3,2.0,2015,510400.0
2972,5,4.0,2006,589200.0
2482,5,3.5,2007,533700.0
2385,4,3.0,2001,490500.0
1591,2,1.0,2016,356100.0
3313,4,4.0,2020,617300.0
2211,4,3.0,2009,481100.0
2604,5,2.0,2001,517400.0
2977,2,2.0,2014,507700.0
2738,2,2.5,2019,496300.0
2033,4,3.5,1996,457800.0
2528,5,3.5,2010,541300.0
2292,2,2.5,1998,430700.0
3072,3,2.5,2006,536700.0
2747,4,3.5,2001,534200.0
1935,5,3.0,1982,446500.0
2126,3,3.5,2015,466100.0
1850,4,3.5,2015,458500.0
2398,3,1.0,1993,433800.0
1548,4,4.0,2013,433800.0
2877,2,3.0,1991,489700.0
2858,2,1.5,1980,454300.0
2829,2,3.0,1982,475900.0
1574,3,1.5,2004,369900.0
2788,2,3.0,1980,469800.0
3033,4,2.5,2008,554800.0
3119,4,3.5,1991,561400.0
2658,4,1.5,2008,502300.0
2503,5,1.5,2006,504800.0
2224,4,1.5,2000,450900.0
2789,3,2.5,2007,509400.0
2018,5,2.0,2013,470800.0
3280,3,4.0,2000,574000.0
3098,4,1.0,1999,529800.0
2881,4,1.5,1983,499600.0
3174,3,3.0,2003,551400.0
2543,5,1.0,2003,498300.0
2065,2,4.0,1983,415500.0
1650,2,1.0,1984,330000.0
2146,5,3.5,1996,489100.0
2373,2,1.0,2008,426300.0
1630,3,1.0,2015,379000.0
2658,3,2.0,1986,467800.0
1737,2,3.5,1999,391200.0
2599,2,3.5,1991,469400.0
3115,2,1.5,1982,482000.0
1938,2,2.5,1989,386300.0
2618,3,2.5,2006,491300.0
2411,5,4.0,2012,539100.0
2261,5,2.0,1993,475100.0
2030,5,2.0,2008,467000.0
2854,3,1.5,1982,475900.0
1607,2,2.0,1999,355700.0
1867,3,3.5,1989,414200.0
2830,3,3.5,1992,513500.0
2386,4,3.5,2010,507100.0
3425,4,2.0,2007,585500.0
3187,5,1.5,1983,550200.0
1923,4,3.0,1987,430300.0
2470,3,2.5,2021,491500.0
2817,5,3.0,2015,567700.0
3325,3,4.0,2013,591500.0
1836,5,2.5,1988,435100.0
1603,4,3.0,1995,406300.0
2317,3,2.5,1989,444200.0
2792,2,3.0,1998,488200.0
3200,5,1.0,2006,567000.0
2383,2,2.0,1986,420300.0
3260,2,2.0,1986,508000.0
2849,3,2.0,1999,499900.0
2454,3,2.0,2007,468400.0
2638,3,2.0,2011,490800.0
1518,4,1.5,2018,398300.0
3261,2,3.5,2011,555600.0
2258,4,4.0,2004,495800.0
3068,5,1.5,2004,559300.0
2331,5,1.0,1987,461100.0
2977,5,1.5,2010,556200.0
2739,2,2.5,1991,468400.0
3451,5,2.5,2018,626600.0
1778,5,1.0,1982,400800.0
2685,5,4.0,2016,570500.0
3264,4,3.5,2017,601900.0
2551,4,2.5,1995,493600.0
2382,3,2.0,1993,447200.0
2770,5,3.5,2004,559500.0
1804,5,3.5,1983,441900.0
2497,2,1.0,2003,433700.0
2648,3,1.5,2017,490300.0
1512,3,3.5,1995,384700.0
2865,2,4.0,1988,500500.0
2149,4,1.5,2014,457400.0
2526,5,3.5,1985,516100.0
2942,2,2.5,1988,485700.0
2240,5,3.0,1995,490000.0
1798,4,3.0,1987,417800.0
2969,5,2.0,1999,551900.0
2990,4,1.5,2006,533500.0
3442,5,4.0,1991,621200.0
2985,3,3.0,1998,527500.0
1579,4,3.0,2011,419900.0
2637,4,1.0,1988,472700.0
2710,2,1.5,2015,474500.0
2823,3,1.5,2008,498800.0
3282,4,3.0,1988,567200.0
3255,4,3.0,2000,576500.0
2284,3,2.5,2002,453900.0
3157,5,1.5,1999,563200.0
2965,3,3.0,2013,540500.0
1797,2,2.5,2006,389200.0
2591,4,2.5,2007,509600.0
1571,4,3.5,1988,403600.0
2411,2,2.0,2006,443100.0
1848,5,3.5,1994,457300.0
3222,3,3.0,1988,541200.0
2973,2,1.0,1987,465300.0
2948,3,4.0,1987,527800.0
2476,4,2.0,1991,474600.0
2039,3,2.0,2012,431900.0
2274,2,4.0,1985,438400.0
1539,5,4.0,2006,445900.0
3275,3,1.5,1991,527000.0
1900,2,3.5,2000,408500.0
1755,3,1.5,2002,386000.0
2215,4,3.5,1996,476000.0
1989,4,3.5,2005,462400.0
1670,2,3.0,1980,358000.0
3023,2,1.5,1989,479800.0
3422,3,2.0,2018,576200.0
3140,2,1.5,1994,496500.0
2520,3,3.5,2016,506500.0
3391,4,4.0,1982,587100.0
2680,4,2.5,2011,522500.0
3437,2,1.5,1997,529200.0
1892,3,2.0,2018,423200.0
2466,4,3.0,1994,491600.0
2959,3,1.5,2010,514400.0
1675,2,2.0,2007,370500.0
2891,3,3.0,1996,516100.0
2861,5,3.5,1990,554600.0
1577,3,2.5,2013,394200.0
2947,3,2.0,1987,497700.0
2415,3,1.5,1992,442000.0
2645,5,3.0,1990,525500.0
3468,4,2.0,1988,570800.0
3378,5,2.0,1982,575800.0
3350,4,2.0,1985,556000.0
2417,3,2.5,1992,457200.0
2206,5,1.0,1985,446600.0
1806,3,2.5,2014,418100.0
2801,5,2.5,2017,560600.0
1614,3,3.0,2005,397400.0
1824,2,2.5,2017,402900.0
3272,2,3.0,2020,558200.0
2271,3,2.0,1981,424100.0
2902,4,3.5,1997,545700.0
2509,3,1.5,1986,445400.0
2144,5,3.5,2007,499900.0
1525,3,2.0,2010,378500.0
1555,2,2.5,1985,344000.0
2119,5,3.5,2007,497400.0
3318,2,3.5,1981,531300.0
3002,2,4.0,1993,519200.0
2972,3,2.0,1982,495200.0
2714,2,3.0,2000,482400.0
3337,4,2.5,1987,564200.0
2443,5,3.5,1988,510800.0
1846,4,2.0,1989,409600.0
2098,4,3.5,2019,487300.0
1992,3,3.5,2003,440700.0
3495,5,1.5,1994,592000.0
2215,5,2.0,1986,463500.0
2823,5,2.5,2001,546800.0
1767,2,1.5,2020,385200.0
2398,4,2.5,2007,490300.0
3101,5,3.0,2019,600100.0
2925,4,2.5,1980,516000.0
2185,3,2.5,1997,439000.0
2949,2,2.5,1983,481400.0
1895,3,2.0,1985,390500.0
2438,4,2.5,1982,469300.0
1956,3,3.5,2017,451100.0
1725,2,1.0,1980,333500.0
2411,3,4.0,2020,507100.0
3017,5,2.5,2002,567200.0
3163,3,1.5,1996,520800.0
2244,4,2.5,1998,465900.0
2940,4,4.0,2003,563000.0
3061,4,1.5,1980,514600.0
1661,5,2.0,2002,424100.0
2981,2,2.0,1998,492100.0
2938,5,1.0,2004,538800.0
3185,3,3.5,1983,540000.0
1720,2,3.0,1987,370000.0
3056,4,1.0,2019,545600.0
2845,5,2.0,2019,559500.0
1856,5,3.0,1991,447600.0
2663,5,2.0,2000,522300.0
2323,4,3.5,1983,473800.0
3302,3,1.5,1987,525700.0
1644,2,2.0,2021,381400.0
3383,5,1.5,2012,598800.0
1755,5,1.5,1984,408000.0
2463,2,2.0,1985,427300.0
2662,3,2.0,2021,503200.0
1566,4,2.5,1981,381100.0
3196,4,1.5,2001,549100.0
2388,3,2.0,2012,466800.0
2652,5,3.0,2002,538200.0
2943,4,3.5,1994,546800.0
2085,5,2.0,1994,458500.0
2728,4,3.5,1984,515300.0
1972,2,3.5,1982,397700.0
1652,3,4.0,2009,420200.0
2467,4,3.0,1991,488700.0
1807,4,2.5,2002,426200.0
1532,5,2.0,1999,408200.0
2944,2,3.0,2004,509400.0
2650,5,2.5,2019,547500.0
2572,5,3.0,1999,527200.0
2596,4,1.0,2015,495600.0
3186,2,4.0,2009,553600.0
1972,2,4.0,1986,409200.0
1927,2,3.5,1983,394200.0
2019,4,3.0,1981,433900.0
2351,4,3.0,2002,488100.0
1516,2,1.5,2019,359100.0
2992,2,2.0,2012,507200.0
2254,2,3.0,2006,442400.0
2095,3,2.5,2020,453000.0
2247,2,2.0,1996,416700.0
2195,4,2.5,2019,482000.0
2566,5,2.0,1998,510600.0
3499,4,2.0,2001,586900.0
1774,3,1.0,1980,358400.0
2975,3,2.0,2013,526500.0
3342,2,3.0,1984,529200.0
3428,4,2.5,1999,585300.0
1957,4,4.0,2016,477700.0
3243,4,2.5,1982,549800.0
1726,2,2.0,1992,360600.0
2627,4,2.5,2006,512200.0
2401,5,3.5,2016,534600.0
2452,2,1.0,2004,430200.0
1941,3,4.0,2018,458100.0
3026,3,2.0,2021,539600.0
3063,3,4.0,2018,570300.0
2494,4,3.5,2018,525900.0
3437,2,3.5,2008,570200.0
3093,4,3.5,2002,569800.0
3406,5,3.5,1994,613100.0
3089,3,3.5,1986,533400.0
2376,3,3.5,2012,488100.0
2942,4,2.5,1990,527700.0
1909,3,3.5,1997,426400.0
1997,4,2.5,1984,427200.0
2306,4,1.5,1983,442100.0
2776,4,3.5,2017,553100.0
3264,4,4.0,2004,596400.0
2359,2,3.0,1991,437900.0
2945,3,1.5,1983,486000.0
1745,5,2.5,2018,456000.0
2212,3,4.0,1997,464200.0
2776,2,3.0,1986,474600.0
2009,3,3.0,1988,419900.0
1655,5,3.0,1983,419500.0
2707,5,3.0,2009,550700.0
3333,3,3.5,1999,570800.0
1841,4,1.0,2009,414100.0
2505,4,3.0,1981,482500.0
1569,2,4.0,1991,373900.0
2923,4,2.5,2010,545800.0
2410,4,3.5,2020,519500.0
2669,4,1.5,1983,478400.0
2800,3,3.0,2001,512000.0
3194,3,3.5,1993,550900.0
2995,5,2.0,1988,543500.0
1502,5,1.5,1999,397700.0
3032,5,3.5,1991,572700.0
1983,5,1.5,1983,429800.0
3152,2,1.5,1999,502700.0
1698,3,4.0,1999,414800.0
1590,2,3.5,2020,397500.0
2394,4,2.0,1991,466400.0
2464,5,2.5,2000,509900.0
2902,2,3.5,1987,495700.0
3018,2,3.0,2018,530800.0
1963,5,3.5,1989,463800.0
2948,5,3.5,2000,573300.0
2832,2,1.5,1992,463700.0
3148,5,2.5,1987,565300.0
1760,3,2.5,1989,388500.0
2884,5,3.0,1984,543400.0
2434,4,3.5,2015,516900.0
3041,2,4.0,1993,523100.0
2742,4,2.0,1993,503200.0
2560,3,3.5,2011,505500.0
3051,5,1.5,2018,571600.0
2256,5,2.5,2010,499100.0
2352,4,2.0,1991,462200.0
2243,2,3.5,2014,456800.0
1679,3,2.0,2004,387900.0
2956,2,1.5,2008,492100.0
1743,4,3.0,2021,446300.0
2725,4,2.0,1984,492500.0
1701,2,3.0,2010,391100.0
2030,3,3.5,2019,460500.0
1590,2,2.5,1987,349500.0
2527,3,2.0,2000,468700.0
2874,3,2.5,1994,504900.0
1847,5,1.0,2012,437700.0
1634,3,1.5,2016,387900.0
2713,4,2.5,1981,495800.0
2025,3,3.5,1996,437000.0
1914,2,2.5,1995,389900.0
2953,3,3.0,2020,546300.0
3377,5,3.0,2012,620700.0
2134,2,3.0,2007,431400.0
2525,4,1.5,1999,480000.0
2680,4,4.0,1987,521000.0
3143,4,1.5,2004,546800.0
3357,3,3.0,2012,578700.0
1884,4,3.5,1989,435900.0
2631,3,3.0,1980,474100.0
3156,5,2.5,2013,592100.0
3154,2,3.5,1999,532900.0
1901,4,1.5,2003,421600.0
1670,4,2.5,1991,401500.0
2239,5,2.5,2000,487400.0
2718,5,3.5,2002,552300.0
2480,4,1.5,1997,473500.0
3098,4,4.0,1989,564800.0
3241,5,2.5,1984,571600.0
1549,4,4.0,1983,403900.0
1574,2,2.5,1980,340900.0
2266,5,3.0,2008,505600.0
2804,5,3.0,1983,534400.0
1776,5,2.5,1990,431100.0
2436,4,2.5,1989,476100.0
1561,4,1.5,1990,374600.0
2064,5,3.5,2015,499900.0
1705,4,3.5,2000,429000.0
2755,3,3.0,1980,486500.0
1914,5,1.0,1997,429400.0
2006,3,2.0,1980,396600.0
2793,3,2.5,1991,493800.0
2297,2,2.5,2009,442200.0
2861,5,3.5,2000,564600.0
3257,2,2.0,1999,520700.0
2174,2,2.0,2008,421400.0
1648,2,2.0,1988,348800.0
1528,3,2.0,2014,382800.0
1893,3,2.5,2010,422800.0
2558,5,3.0,2001,527800.0
1862,3,2.5,1992,401700.0
3346,2,2.5,2013,551100.0
2406,5,1.0,2008,489600.0
3331,4,1.5,2019,580600.0
2261,5,3.5,2006,510600.0
2778,3,1.5,1990,476300.0
3388,5,2.0,1989,583800.0
1996,4,4.0,1988,453600.0
2915,4,3.5,2021,571000.0
2667,2,2.0,2011,473700.0
2669,5,2.5,2019,549400.0
2498,2,1.5,2015,453300.0
2633,3,1.5,2005,476800.0
2037,5,4.0,2008,497700.0
3258,2,3.0,2017,553800.0
2193,5,2.0,1991,466300.0
2541,4,1.5,1994,476600.0
2979,4,1.5,1996,522400.0
3339,2,2.0,2005,534900.0
3427,3,3.5,2007,588200.0
2882,3,1.0,1994,483200.0
1785,2,3.5,1983,380000.0
3158,5,3.0,1990,576800.0
2072,2,2.0,1990,393200.0
2585,2,1.5,2001,448000.0
3381,2,1.0,2015,534100.0
2026,4,3.5,2005,466100.0
1889,3,1.5,1990,387400.0
2575,5,3.0,1980,508500.0
1942,5,1.5,1980,422700.0
1901,4,3.0,1983,424100.0
2747,2,1.5,1998,461200.0
2914,2,3.0,2000,502400.0
2645,5,4.0,1986,536500.0
1595,3,2.0,2006,381500.0
3250,3,4.0,2017,588000.0
1767,2,2.5,1987,367200.0
3087,4,1.5,1980,517200.0
3363,3,3.0,1994,561300.0
3311,5,3.5,2016,625600.0
2829,5,1.5,2006,537400.0
1766,4,3.5,2009,444100.0
2609,4,3.0,2006,517900.0
3258,2,3.0,2004,540800.0
2486,3,2.5,1998,470100.0
1932,2,2.0,1998,387200.0
1869,3,2.0,2013,415900.0
2231,4,3.0,1990,464100.0
1831,3,2.5,2001,407600.0
2358,3,3.0,1983,449800.0
3091,5,1.5,2015,572600.0
1768,5,3.5,1989,444300.0
3322,4,3.5,1981,571700.0
2022,3,2.0,2017,435200.0
1926,5,2.5,2001,457100.0
1517,2,3.0,2016,378700.0
2210,2,1.0,1981,383000.0
2670,5,3.0,2008,546000.0
2323,5,3.5,2011,521800.0
3399,4,1.5,2004,572400.0
3153,3,3.0,1994,540300.0
2724,4,2.0,2019,527400.0
3266,4,3.5,2002,587100.0
3139,5,3.0,2008,592900.0
2381,5,3.5,2012,528600.0
3333,3,3.5,2019,590800.0
2307,4,2.0,1989,455700.0
1677,4,2.0,2019,422700.0
2311,3,4.0,2002,479100.0
1698,5,2.0,1996,421800.0
2595,2,3.0,2010,480500.0
2099,4,2.5,1987,440400.0
1804,3,3.0,2000,411400.0
2134,2,3.0,1986,410400.0
2563,2,4.0,1980,462300.0
1647,2,2.0,2013,373700.0
2053,2,4.0,1980,411300.0
3415,5,3.5,2006,626000.0
3050,2,2.5,2003,511500.0
2415,5,3.0,1997,509500.0
2232,2,1.5,1997,408700.0
2199,4,3.5,2004,482400.0
2909,4,2.0,1999,525900.0
3189,5,1.5,1989,556400.0
2403,2,2.0,2015,451300.0
2609,5,1.5,1980,489400.0
2799,3,1.5,1995,483400.0
1826,5,1.5,1982,413100.0
2458,5,3.0,1980,496800.0
1774,4,3.0,1983,411400.0
2165,2,3.0,2017,444500.0
2190,2,3.5,2021,458500.0
1645,3,1.5,2013,386000.0
1812,5,3.0,1998,450200.0
1959,3,2.5,1997,416400.0
2450,5,4.0,2009,540000.0
2235,2,3.5,1994,436000.0
3242,4,2.5,2005,572700.0
1878,2,3.5,1980,386300.0
1824,2,3.5,2015,415900.0
2560,2,2.5,2010,469500.0
2468,5,3.5,1983,508300.0
1941,5,3.0,2006,471100.0
2213,2,1.5,2006,415800.0
2458,3,3.0,2018,494800.0
1887,5,1.5,1999,436200.0
3036,2,1.0,2006,490600.0
2008,4,3.0,2015,466800.0
2447,4,3.0,1993,488700.0
3048,3,3.5,1988,531300.0
3226,4,1.0,1980,523600.0
1828,2,2.0,2002,380800.0
3030,2,2.0,1996,495000.0
2164,2,2.5,2015,434900.0
2639,5,1.0,1995,499900.0
2954,5,1.5,2004,547900.0
1736,5,2.5,1986,423100.0
3095,4,1.0,1980,510500.0
3085,2,3.5,1986,513000.0
2802,4,1.5,1999,507700.0
2537,5,2.5,1993,510200.0
1859,5,1.5,2001,435400.0
2855,3,4.0,1980,511500.0
1591,3,3.5,2017,414600.0
2631,2,2.5,2008,474600.0
2869,4,3.0,1997,534900.0
2452,5,2.5,1986,494700.0
2860,4,1.5,1993,507500.0
3362,4,2.5,1984,563700.0
2440,2,4.0,1992,462000.0
1518,4,2.0,2008,395800.0
2928,2,3.0,2007,510800.0
3449,2,3.5,2003,566400.0
2102,4,4.0,1983,459200.0
3408,2,2.5,1995,539300.0
1862,5,3.0,1999,456200.0
2920,5,2.5,1989,544500.0
3201,5,1.0,1995,556100.0
1583,2,3.5,1995,371800.0
2084,2,2.5,2004,415900.0
3007,2,1.5,1990,479200.0
2144,4,2.5,1983,440900.0
2290,2,3.5,2015,462500.0
3112,4,2.0,1991,538200.0
2870,4,2.5,2015,545500.0
2696,2,2.0,1991,456600.0
1934,2,3.5,1997,408900.0
3103,4,3.0,1984,545300.0
3185,4,3.0,2021,590500.0
3299,5,1.5,2009,587400.0
1510,5,3.0,1990,412000.0
3284,4,3.5,2008,594900.0
2371,4,3.0,2010,498100.0
2863,4,1.0,2011,518300.0
2392,5,2.5,1997,499700.0
1735,5,1.0,1980,394500.0
3190,4,2.5,2014,576500.0
2103,5,3.5,2002,490800.0
2286,5,3.0,2011,510600.0
2297,4,3.5,1998,486200.0
2269,3,3.0,1999,456900.0
2519,4,2.5,2013,508400.0
2861,4,3.0,2016,553100.0
2003,2,4.0,2015,441300.0
2612,4,4.0,2007,534200.0
2626,5,2.0,2018,536600.0
2914,4,3.5,2021,570900.0
3226,3,2.5,1988,534100.0
2485,2,2.0,1999,443500.0
2149,3,2.5,1998,436400.0
2537,3,2.5,1982,459200.0
1552,3,1.0,1989,345200.0
2730,5,3.5,2012,563500.0
2464,5,3.5,2002,526900.0
1822,5,3.0,2003,456200.0
2728,2,2.0,1997,465800.0
2476,4,1.0,2010,478600.0
1833,5,3.0,1982,436300.0
1758,2,3.0,2021,407800.0
2621,3,2.5,2006,491600.0
1915,3,2.5,2012,427000.0
1626,2,3.5,2015,396100.0
3467,2,4.0,2006,578700.0
2750,5,3.5,1987,540500.0
1784,2,4.0,2020,424400.0
3035,5,1.5,2019,571000.0
2530,2,3.0,2009,473000.0
3061,4,3.0,2010,567100.0
3495,3,2.0,2008,573500.0
2272,5,2.0,2005,488200.0
2042,4,3.5,1990,452700.0
2228,4,2.0,1983,441800.0
2618,5,2.0,1982,499800.0
2641,2,4.0,1990,480100.0
3093,3,1.5,2004,521800.0
1929,2,1.5,1981,362400.0
2694,3,4.0,2011,526400.0
2977,4,2.0,2014,547700.0
2148,2,3.5,2020,453300.0
3497,3,2.5,1984,557200.0
3280,5,3.5,2020,626500.0
2538,3,2.5,2014,491300.0
3206,4,1.5,2019,568100.0
3147,2,1.5,1986,489200.0
2974,3,3.0,2018,546400.0
2138,2,2.5,2017,434300.0
2503,2,4.0,2017,493300.0
2406,5,3.5,2002,521100.0
3255,5,3.0,1988,584500.0
2528,4,1.5,2010,491300.0
2688,4,1.0,1988,477800.0
2050,4,4.0,1999,470000.0
2855,5,3.0,2007,563500.0
1883,5,3.5,1983,449800.0
2816,2,1.5,2012,482100.0
2929,2,2.0,2007,495900.0
3316,3,3.5,2005,575100.0
2587,2,2.5,1980,442200.0
3340,4,3.0,1990,575000.0
1588,4,2.0,2016,410800.0
3125,3,3.0,2016,559500.0
3139,2,2.0,1985,494900.0
2216,2,2.0,1986,403600.0
2273,5,1.5,1995,470800.0
1809,5,3.5,1989,448400.0
3351,5,2.0,2020,611100.0
2664,4,1.5,2018,512900.0
2223,2,3.5,1980,420800.0
2964,4,3.0,2002,549400.0
2576,4,3.5,1991,507100.0
2230,4,2.0,1994,453000.0
2823,3,3.0,1985,498300.0
2634,4,1.5,2001,492900.0
1706,3,1.0,1996,367600.0
2868,3,2.0,2020,522800.0
1676,5,2.5,2004,435100.0
3100,4,1.0,2021,552000.0
2046,5,1.5,2019,472100.0
1559,4,3.5,2009,423400.0
2436,3,2.5,2006,473100.0
3168,5,3.0,2009,596800.0
2520,3,1.5,1984,444500.0
2370,3,3.0,1982,450000.0
1657,5,3.5,1999,443200.0
2919,5,1.0,1990,522900.0
2025,3,2.5,1998,424000.0
3451,5,3.0,1992,608100.0
3049,5,3.5,2015,598400.0
3142,4,3.5,1987,559700.0
2355,3,1.5,2021,465000.0
3356,2,2.5,2021,560100.0
1926,2,3.5,2000,411100.0
2446,3,1.5,2018,471100.0
2069,2,1.5,2021,416400.0
1890,4,4.0,2003,458000.0
2171,3,4.0,1981,444100.0
2481,2,2.0,1986,430100.0
2940,5,1.5,2006,548500.0
3424,2,2.0,1981,519400.0
2809,2,3.5,2014,513400.0
2494,5,2.0,1983,488400.0
3375,2,2.5,1981,522000.0
1636,2,1.5,2008,360100.0
2360,2,3.0,2014,461000.0
2617,4,3.5,1985,505200.0
2796,2,2.5,2000,483100.0
2791,2,4.0,2004,509100.0
3028,3,3.5,2010,551300.0
2079,5,2.5,2003,474400.0
2921,2,1.5,1998,478600.0
1734,2,3.0,2002,386400.0
1811,4,2.5,1999,423600.0
1719,5,4.0,1988,445900.0
2215,4,4.0,2000,487500.0
2994,5,1.0,1992,532400.0
2805,4,2.5,1995,519000.0
2686,4,1.5,1997,494100.0
3133,5,2.5,1996,572800.0
3065,5,4.0,1996,588500.0
2357,2,1.5,2015,439200.0
1965,4,1.5,1988,413000.0
3284,4,4.0,1994,588400.0
2809,3,2.5,2007,511400.0
2395,5,3.0,1999,509500.0
1840,4,2.0,1997,417000.0
2752,4,1.5,2020,523700.0
2217,5,1.5,2001,471200.0
2412,5,1.5,2010,499700.0
2395,5,2.5,2010,513000.0
2925,2,1.5,2000,481000.0
2885,2,1.5,2011,488000.0
2533,2,4.0,2012,491300.0
1746,3,2.5,2000,398100.0
1988,3,2.5,1982,404300.0
2455,2,1.5,1993,427000.0
2265,3,1.0,2001,428500.0
1970,5,2.0,1986,439000.0
2501,4,3.0,2010,511100.0
2294,5,3.0,2000,500400.0
2124,3,3.0,2010,453400.0
2036,3,1.5,1986,398100.0
2791,2,2.0,2000,475100.0
2013,4,4.0,2019,486300.0
1860,3,1.5,2020,414500.0
1936,3,2.5,2004,421100.0
1790,3,1.5,2012,399500.0
2454,4,3.0,2016,512400.0
2815,2,3.5,1993,493000.0
1699,5,3.0,1987,427900.0
2051,2,3.5,1997,420600.0
1798,3,2.0,1984,379800.0
2347,3,3.0,2014,479700.0
2819,5,3.5,2020,580400.0
3205,2,1.0,2005,506500.0
3369,4,1.5,2009,574400.0
1651,3,2.5,2011,399600.0
1502,4,3.0,1998,399200.0
3469,5,4.0,2014,646900.0
2152,3,1.5,1994,417700.0
1516,5,3.5,1989,419100.0
2133,2,1.0,2002,396300.0
2412,4,2.0,1994,471200.0
3292,5,3.5,1995,602700.0
1602,4,4.0,1993,419200.0
2954,4,3.5,1986,539900.0
1903,5,3.5,2013,481800.0
3304,2,3.0,1995,536400.0
1511,4,1.0,2015,387100.0
1843,5,2.5,2017,464800.0
1813,2,1.5,1991,360800.0
1993,5,3.0,2021,491300.0
2362,2,3.0,2004,451200.0
2638,3,2.0,2020,499800.0
1657,4,4.0,1992,423700.0
2480,2,3.0,1987,446000.0
2978,5,2.5,2008,569300.0
2573,3,2.5,2012,492800.0
1737,4,1.0,1995,389700.0
2539,3,3.0,2002,486900.0
3225,4,3.0,2009,582500.0
2866,4,1.5,1988,503100.0
2152,5,3.0,2004,490200.0
2844,2,1.5,1990,462900.0
2263,3,3.5,2009,473800.0
2981,2,3.0,1986,495100.0
3037,2,2.5,2021,528200.0
2910,2,3.0,2002,504000.0
2007,4,3.5,1993,452200.0
2765,5,2.0,1988,520500.0
1521,2,2.5,2002,357600.0
3308,2,3.5,2019,568300.0
1943,3,3.5,2007,439800.0
2398,4,3.0,1988,478800.0
2650,3,1.5,2003,476500.0
2004,5,2.0,1981,437400.0
3389,2,3.0,1992,541900.0
3146,3,4.0,2007,567600.0
2780,5,3.5,1995,551500.0
2282,4,2.0,2004,468200.0
2678,4,3.0,2021,539800.0
1893,3,3.0,1989,409300.0
2372,2,3.5,1992,447700.0
